account_name,opportunity_name,department_name,num_free_users,num_self_serve_users,num_users_with_dept_match
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,No Department Listed,9,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Chemical Engineering,6,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Chemistry,5,1,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,CHEMISTRY,3,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,chemistry,2,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Biological Sciences and Bioengineering,2,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Civil Engineering,2,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Electrical Engineering,2,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Civil Engineering,2,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Sustainable Energy Engineering,1,1,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,chemistrty,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Chemical Engineering,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,chemical engineering,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,chemical,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Chemistr,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,BIOSCIENCE AND BIOENGINEERING,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Biomedical Engineering,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,BSBE DEPT,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Materials Science & Engineering,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,sustainable and engineering ,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,CIVIL,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,EE,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Chemistry Division (IICB),1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Management Sciences,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,central experimental animal facility,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Physics Department ,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,GSMST,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,IIT Kanpur,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of Mechanical Engineering,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Aerospace,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Department of chemical engineering,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,MSE,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Sustainable,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Biology,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Electrical Engineering,1,0,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Biological Science and Bioengineering,0,1,0
"Indian Institute of Technology, Kanpur",CS FY29 Renewal:   Indian Institute of Technology // Central IT,Indian Institute of Technology Kanpur,0,1,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,No Department Listed,24,8,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Biotechnical Faculty,18,2,20
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Biology,12,2,14
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Faculty of Pharmacy,12,0,12
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Faculty of Chemistry and Chemical Technology,9,2,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Chemistry and Biochemistry,9,0,9
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute of Pathophysiology,9,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Biotechnology,8,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Food Science and Technology,7,0,7
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Microbiology,6,0,6
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Agronomy,6,0,6
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Faculty of Medicine,6,0,6
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Animal Science,3,2,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute of Microbiology and Immunology,3,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute of Microbiology and Parasitology,3,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,FKKT,3,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Clinical Biochemistry,3,0,3
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute for Preclinical Sciences,2,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,FK,2,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Veterinary Faculty,2,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Microbiology and Immunology,2,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Medical faculty,2,0,2
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute of Cell Biology,1,2,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,"Veterinary Faculty, Institute of Preclinical Sciences ",1,1,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute of Anatomy,1,1,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Dance,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,"Institute of Pathology, Forensic Veterinary Medicine, Wildlife, Bees and Aquaculture",1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institut of anatomy,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Organic chemistry,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Fakulteta za farmacijo,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Biomedicine,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Internal medicine,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,biotech,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Division of Analytical Chemistry,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute of Preclinical Sciences,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Division of Pharmaceutical Biology,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Biotehnical faculty,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Univerza v Ljubljani,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,veterinary faculty,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Department of Pharmaceutical Chemistry,1,0,1
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Fakulteta za kemijo in kemijsko tehnologijo,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,"Institute of Physiology, Pharmacology and Toxicology",1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Faculty of pharmacy,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,chemical engineering,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Division of Biochemistry,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Institute of Pharmacology and Experimental Toxicology,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,dsff,1,0,0
Institute of Biochemistry (University of Ljubljana),CS FY27 Renewal:   University of Ljubljana - Institute of Biochemistry,Division of Pharmaceutical Chemistry,1,0,1
